UniProtID,Freq_cut_off
Q7Z2T5,4.1
Q7Z2W9,4.1
Q7Z340,4.1
Q7Z398,4.1
Q7Z3D6,4.1
Q7Z3G6,4.1
Q7Z3T1,4.1
Q7Z3V4,3.683406982965827
Q7Z3Z3,4.1
Q7Z404,4.1
Q7Z408,4.1
Q7Z444,4.1
Q7Z4G4,4.1
Q7Z4H3,4.1
Q7Z4J2,4.1
Q7Z4M0,4.1
Q7Z4Q2,4.1
Q7Z553,4.1
Q7Z5A4,4.1
Q7Z5H4,4.1
Q7Z5H5,4.1
Q7Z5M8,4.1
Q7Z601,4.1
Q7Z692,4.1
Q7Z6J2,4.1
Q7Z6K4,4.1
Q7Z6Z6,4.1
Q7Z745,4.1
Q7Z7A3,4.1
Q7Z7B7,4.1
Q7Z7F7,4.1
Q7Z7J5,4.1
Q7Z7J7,4.1
Q7Z7L9,4.1
Q7Z7M1,4.1
Q86SG5,4.1
Q86SG7,4.1
Q86SH2,4.1
Q86SP6,4.1
Q86SX3,4.1
Q86TA1,4.1
Q86TD4,4.1
Q86TJ5,4.1
Q86TN4,4.1
Q86U38,4.1
Q86UA1,4.1
Q86UB2,4.1
Q86UB9,4.1
Q86UE3,4.1
Q86UP6,4.1
Q86UP8,4.1
Q86UW8,4.1
Q86UY8,4.1
Q86V21,4.1
Q86VI1,4.1
Q86VR7,4.1
Q86VZ1,4.1
Q86W11,4.1
Q86W28,4.1
Q86W33,4.1
Q86W67,4.1
Q86WC6,4.1
Q86WI0,4.1
Q86WK7,4.1
Q86WK9,4.1
Q86WN2,4.1
Q86WS3,4.1
Q86WW8,4.1
Q86X10,4.1
Q86X19,4.1
Q86X27,4.1
Q86X76,4.1
Q86X83,4.1
Q86XD5,4.1
Q86XH1,4.1
Q86XI6,4.1
Q86XN7,4.1
Q86XP6,4.1
Q86XR2,4.1
Q86XR5,4.1
Q86XT9,4.1
Q86XW9,4.1
Q86Y22,4.1
Q86Y79,4.1
Q86YE8,4.1
Q86YH2,4.1
Q86YL5,4.1
Q86YN1,4.1
Q86YV6,4.1
Q8IUC0,4.1
Q8IUE0,4.1
Q8IUE1,4.1
Q8IUR0,4.1
Q8IUZ0,4.1
Q8IV01,4.1
Q8IV13,4.1
Q8IVV2,3.320562109278397
Q8IVW1,4.1
Q8IW03,4.1
Q8IW36,4.1
Q8IW93,4.1
Q8IWB9,4.1
Q8IWF6,4.1
Q8IWP9,4.1
Q8IWR0,4.1
Q8IWY8,4.1
Q8IX06,4.1
Q8IX18,4.1
Q8IX29,4.1
Q8IXS8,4.1
Q8IXT1,4.1
Q8IXT2,4.1
Q8IXY8,4.1
Q8IXZ3,4.1
Q8IY67,4.1
Q8IYD9,4.1
Q8IYK8,4.1
Q8IYL2,4.1
Q8IYN2,4.1
Q8IYS0,4.1
Q8IYS4,4.1
Q8IYT1,4.1
Q8IYU4,4.1
Q8IYW2,4.1
Q8IYX0,4.1
Q8IZ08,4.1
Q8IZ26,4.1
Q8IZ57,4.1
Q8IZ73,4.1
Q8IZ83,4.1
Q8IZA3,4.1
Q8IZJ0,4.1
Q8IZJ4,4.1
Q8IZM9,4.1
Q8IZP7,4.1
Q8IZS5,4.1
Q8IZS6,4.1
Q8IZS7,4.1
Q8IZS8,4.1
Q8IZT9,4.1
Q8IZU8,4.1
Q8IZV2,4.1
Q8N0T1,4.1
Q8N0U2,4.1
Q8N0Y7,4.1
Q8N0Z8,4.1
Q8N103,4.1
Q8N109,4.1
Q8N111,4.1
Q8N112,4.1
Q8N118,4.1
Q8N128,4.1
Q8N143,4.1
Q8N165,4.1
Q8N184,4.1
Q8N1D0,4.1
Q8N1G4,4.1
Q8N1S5,4.1
Q8N292,4.1
Q8N2H3,4.1
Q8N365,4.1
Q8N3D4,4.1
Q8N3J9,4.1
Q8N3X1,4.1
Q8N3X6,4.1
Q8N436,4.1
Q8N442,4.1
Q8N461,4.1
Q8N475,4.1
Q8N4G2,4.1
Q8N4H5,4.1
Q8N4P2,4.1
Q8N4Q0,4.1
Q8N4T4,4.1
Q8N4U5,4.1
Q8N5C1,4.1
Q8N5C7,4.1
Q8N5I3,4.1
Q8N5L8,4.1
Q8N5M4,4.1
Q8N5N7,4.1
Q8N5R6,4.1
Q8N5S1,4.1
Q8N628,4.1
Q8N690,4.1
Q8N699,4.1
Q8N6D5,4.1
Q8N6S5,4.1
Q8N6T0,4.1
Q8N6Y1,4.1
Q8N729,4.1
Q8N7A1,4.1
Q8N7B1,4.1
Q8N7B9,4.1
Q8N7K0,4.1
Q8N7M2,4.1
Q8N7P3,4.1
Q8N7R7,4.1
Q8N801,4.1
Q8N806,4.1
Q8N819,4.1
Q8N823,4.1
Q8N831,4.1
Q8N859,4.1
Q8N883,4.1
Q8N8A2,4.1
Q8N8A6,4.1
Q8N8E3,4.1
Q8N8F6,4.1
Q8N8G2,4.1
Q8N8J6,4.1
Q8N8K9,4.1
Q8N8L2,4.1
Q8N8Q9,4.1
Q8N8R5,4.1
Q8N8Y5,4.1
Q8N8Z8,4.1
Q8N907,4.1
Q8N954,4.1
Q8N988,4.1
Q8N9H8,4.1
Q8N9L1,4.1
Q8N9S9,4.1
Q8N9V2,4.1
Q8N9W4,4.1
Q8N9Z0,4.1
Q8NA19,4.1
Q8NAA4,4.1
Q8NAF0,4.1
Q8NAT2,4.1
Q8NB25,4.1
Q8NB37,4.1
Q8NBA8,4.1
Q8NBF6,4.1
Q8NBH2,4.1
Q8NBM8,4.1
Q8NBR0,4.1
Q8NBV4,4.1
Q8NBX0,4.1
Q8NC96,4.1
Q8NCA9,4.1
Q8NCF0,4.1
Q8NCK3,4.1
Q8NCN2,4.1
Q8NCQ7,4.1
Q8NCR3,4.1
Q8NCT3,4.1
Q8NCU1,4.1
Q8NCV1,4.1
Q8NCY6,4.1
Q8ND23,4.1
Q8ND71,4.1
Q8ND82,4.1
Q8NDA2,4.1
Q8NDB6,4.1
Q8NDH2,4.1
Q8NDV2,4.1
Q8NDX6,4.1
Q8NDX9,4.1
Q8NE62,4.1
Q8NEB7,4.1
Q8NEF3,4.1
Q8NEF9,4.1
Q8NEG0,4.1
Q8NEN0,4.1
Q8NEP9,4.1
Q8NET1,4.1
Q8NEX9,4.1
Q8NF86,4.1
Q8NFI3,4.1
Q8NFJ8,4.1
Q8NFK1,4.1
Q8NG04,4.1
Q8NG48,3.716002648764184
Q8NG68,4.1
Q8NGA0,4.1
Q8NGA4,4.1
Q8NGC8,4.1
Q8NGD0,4.1
Q8NGE3,4.1
Q8NGG2,4.1
Q8NGH7,4.1
Q8NGI2,4.1
Q8NGI8,4.1
Q8NGK2,4.1
Q8NGM9,4.1
Q8NGN3,4.1
Q8NGQ1,4.1
Q8NGR2,4.1
Q8NGR6,4.1
Q8NGS2,4.1
Q8NGS8,4.1
Q8NGT0,4.1
Q8NGV6,4.1
Q8NGW1,4.1
Q8NGW6,4.1
Q8NGX3,4.1
Q8NGY0,4.1
Q8NGY3,4.1
Q8NH10,4.1
Q8NH19,4.1
Q8NH43,4.1
Q8NH48,4.1
Q8NH59,4.1
Q8NH69,4.1
Q8NH85,4.1
Q8NH87,4.1
Q8NH92,4.1
Q8NH94,4.1
Q8NHC8,4.1
Q8NHK3,4.1
Q8NHM4,4.1
Q8NHP7,4.1
Q8NHQ8,4.1
Q8NHR7,4.1
Q8NHY6,4.1
Q8NI29,4.1
Q8NI32,4.1
Q8NI99,4.1
Q8TAA3,4.1
Q8TAA5,4.1
Q8TAE6,4.1
Q8TAF7,4.1
Q8TAG6,4.1
Q8TAK5,4.1
Q8TAL6,4.1
Q8TAQ5,4.1
Q8TAQ9,4.1
Q8TAV4,4.1
Q8TB03,4.1
Q8TB52,4.1
Q8TB96,4.1
Q8TBB5,4.1
Q8TBF4,4.1
Q8TBF5,4.1
Q8TBP0,4.1
Q8TBP6,4.1
Q8TBQ9,4.1
Q8TBZ0,4.1
Q8TBZ5,4.1
Q8TC21,4.1
Q8TC56,4.1
Q8TC76,4.1
Q8TCB6,4.1
Q8TCC3,4.1
Q8TCD1,4.1
Q8TCD6,4.1
Q8TCV5,4.1
Q8TCW7,4.1
Q8TCW9,4.1
Q8TD20,4.1
Q8TD94,4.1
Q8TDE3,4.1
Q8TDM0,4.1
Q8TDM5,4.1
Q8TDN6,4.1
Q8TDU9,4.1
Q8TDV2,4.1
Q8TDV5,4.1
Q8TDW4,4.1
Q8TDY8,4.1
Q8TE69,4.1
Q8TET4,4.1
Q8TF21,4.1
Q8TF39,4.1
Q8TF45,4.1
Q8TF64,4.02251097707432
Q8TF68,4.1
Q8WUA2,4.1
Q8WUH1,4.1
Q8WUN7,4.1
Q8WUT4,4.1
Q8WUX2,4.1
Q8WUZ0,4.1
Q8WV07,4.1
Q8WV48,4.1
Q8WV60,4.1
Q8WVE0,4.1
Q8WVH0,4.1
Q8WVI0,4.1
Q8WVL7,4.1
Q8WW14,4.1
Q8WW27,4.1
Q8WWC4,4.1
Q8WWG1,4.1
Q8WWW8,4.1
Q8WWY7,4.1
Q8WX77,4.1
Q8WXA2,4.1
Q8WXB4,4.1
Q8WXD9,4.1
Q8WXH6,4.1
Q8WXQ8,4.1
Q8WY22,4.1
Q8WYN3,4.1
Q8WYQ4,4.1
Q8WYQ9,4.1
Q8WZ60,4.1
Q8WZ64,4.1
Q8WZ79,4.1
Q8WZ84,4.1
Q8WZ94,4.1
Q902F8,4.1
Q902F9,4.1
Q92561,4.1
Q92610,4.1
Q92617,4.1
Q92664,4.1
Q92686,4.1
Q92747,4.1
Q92771,4.1
Q92806,4.1
Q92828,4.1
Q92914,4.1
Q92928,4.1
Q93073,4.1
Q969I3,4.1
Q969M1,4.1
Q969N4,4.1
Q969Q0,4.1
Q969Q4,4.1
Q969T3,4.1
Q969V1,4.1
Q969W8,4.1
Q96A00,4.1
Q96A04,4.1
Q96A05,4.1
Q96A23,4.1
Q96A28,4.1
Q96A35,4.1
Q96A46,4.1
Q96A47,4.1
Q96A73,4.1
Q96A84,4.1
Q96A99,4.1
Q96AC6,4.1
Q96AM1,4.1
Q96B77,4.1
Q96BH3,4.1
Q96BN6,4.1
Q96BQ3,4.1
Q96BU1,4.1
Q96BV0,4.1
Q96C19,4.1
Q96C28,4.1
Q96CM4,4.1
Q96CW6,4.1
Q96CX2,4.1
Q96CX3,4.1
Q96DC8,4.1
Q96DD7,4.1
Q96DT0,4.1
Q96DX4,4.1
Q96DY2,4.1
Q96DY7,4.1
Q96EF9,4.1
Q96EH8,4.1
Q96EK7,4.1
Q96EN9,4.1
Q96EU6,4.1
Q96EY9,4.1
Q96FC7,4.1
Q96FH0,4.1
Q96FN5,4.1
Q96FN9,4.1
Q96FV2,4.1
Q96GC5,4.1
Q96GE9,4.1
Q96GK7,4.1
Q96GX2,4.1
Q96GX8,4.1
Q96GY0,4.1
Q96H78,4.1
Q96HE9,4.1
Q96HJ9,4.1
Q96HL8,4.1
Q96HQ0,4.1
Q96HQ2,4.1
Q96I36,4.1
Q96I82,4.1
Q96IG2,4.1
Q96IK0,4.1
Q96IQ7,4.1
Q96IX9,4.1
Q96J86,4.1
Q96J88,4.1
Q96JA4,4.1
Q96JC4,4.1
Q96JK4,4.1
Q96JN8,4.1
Q96JQ2,4.1
Q96JT2,4.1
Q96K49,4.1
Q96K62,4.1
Q96KC2,4.1
Q96KE9,4.1
Q96KJ9,4.1
Q96KN1,4.1
Q96KR1,4.1
Q96KS9,4.1
Q96KX0,4.1
Q96KX2,4.1
Q96L14,4.1
Q96L15,4.1
Q96L33,4.1
Q96L94,4.1
Q96LA9,4.1
Q96LD1,4.1
Q96LL3,4.1
Q96LW2,4.1
Q96LW9,4.1
Q96LY2,4.1
Q96M69,4.1
Q96M83,4.1
Q96M89,4.1
Q96M95,4.1
Q96MA1,4.1
Q96MB7,4.1
Q96ME1,4.1
Q96MI6,4.1
Q96MM6,4.1
Q96MR6,4.1
Q96MT1,4.1
Q96MX6,4.1
Q96N06,4.1
Q96N23,4.1
Q96N28,4.1
Q96N38,4.1
Q96NL0,4.1
Q96NL1,4.1
Q96NL3,4.1
Q96NU0,4.1
Q96NX9,4.1
Q96P50,4.1
Q96P69,4.1
Q96P88,4.1
Q96PB8,4.1
Q96PE2,4.1
Q96PE5,4.1
Q96PE6,4.1
Q96PL1,4.1
Q96PL2,4.1
Q96PQ7,4.1
Q96PU9,4.1
Q96QR1,4.1
Q96QS1,4.1
Q96QU6,4.1
Q96QZ0,4.1
Q96R48,4.1
Q96RA2,4.1
Q96RI9,4.1
Q96RJ0,4.1
Q96RK1,4.1
Q96RP8,4.1
Q96RV3,4.1
Q96S79,4.1
Q96S90,4.1
Q96S96,4.1
Q96SE0,4.1
Q96SE7,4.1
Q96SJ8,4.1
Q96SK2,4.1
Q96SK3,4.1
Q96SL8,4.1
Q96SM3,4.1
Q96SR6,4.1
Q96SY0,4.1
Q96T92,4.1
Q99218,4.1
Q99442,4.1
Q99445,4.1
Q99525,4.1
Q99614,4.1
Q99618,4.1
Q99666,4.1
Q99678,4.1
Q99727,4.1
Q99742,4.1
Q99805,4.1
Q99811,4.1
Q99819,4.1
Q99865,4.1
Q99954,4.1
Q9BPW4,4.1
Q9BPW8,4.1
Q9BPX5,4.1
Q9BPY3,4.1
Q9BQ08,4.1
Q9BQ61,4.1
Q9BQC6,4.1
Q9BQI7,4.1
Q9BQI9,4.1
Q9BQQ7,4.1
Q9BQR3,4.1
Q9BQS6,4.1
Q9BQY9,4.1
Q9BR61,4.1
Q9BR84,4.1
Q9BRN9,4.1
Q9BRP4,4.1
Q9BRQ4,4.1
Q9BRR8,4.1
Q9BRT6,4.1
Q9BRU2,4.1
Q9BRY0,4.1
Q9BS18,4.1
Q9BS31,4.1
Q9BSF4,4.1
Q9BSF8,4.1
Q9BSG0,4.1
Q9BSG5,4.1
Q9BSH3,4.1
Q9BSH5,4.1
Q9BSK1,4.1
Q9BSN7,4.1
Q9BT76,4.1
Q9BTM1,4.1
Q9BTT6,4.1
Q9BTV6,4.1
Q9BU23,4.1
Q9BU70,4.1
Q9BUG6,4.1
Q9BUK0,4.1
Q9BUN1,4.1
Q9BUT9,4.1
Q9BV19,4.1
Q9BV99,4.1
Q9BVC5,4.1
Q9BW30,4.1
Q9BW72,4.1
Q9BWW8,4.1
Q9BX82,4.1
Q9BX93,4.1
Q9BXA9,4.1
Q9BXG8,4.1
Q9BXK1,4.1
Q9BXL5,4.1
Q9BXT2,4.1
Q9BY21,4.1
Q9BYC2,4.1
Q9BYC9,4.1
Q9BYD1,4.1
Q9BYD2,4.1
Q9BYD3,4.1
Q9BYN8,4.1
Q9BYQ8,4.1
Q9BYQ9,4.1
Q9BZ76,4.1
Q9BZD7,4.1
Q9BZE1,4.1
Q9BZI1,4.1
Q9BZJ6,4.1
Q9C009,4.1
Q9C010,4.1
Q9C075,4.1
Q9C099,4.1
Q9C0B6,4.1
Q9C0D7,4.1
Q9C0H5,4.1
Q9GZK4,4.1
Q9GZK6,4.1
Q9GZM6,4.1
Q9GZP4,4.1
Q9GZP7,4.1
Q9GZQ3,4.1
Q9GZR7,4.1
Q9GZT6,4.1
Q9GZY4,4.1
Q9GZZ0,4.1
Q9H009,4.1
Q9H091,4.1
Q9H094,4.1
Q9H0C3,4.1
Q9H0I9,4.1
Q9H0U9,4.1
Q9H0V1,4.1
Q9H0X4,4.1
Q9H158,4.1
Q9H175,4.1
Q9H1A3,4.1
Q9H1C0,4.1
Q9H1E5,4.1
Q9H1U4,4.1
Q9H1Z8,4.1
Q9H1Z9,4.1
Q9H205,4.1
Q9H207,4.1
Q9H208,4.1
Q9H209,4.1
Q9H210,4.1
Q9H213,4.1
Q9H2A3,4.1
Q9H2T7,4.1
Q9H2W6,4.1
Q9H2X8,4.1
Q9H2Y9,4.1
Q9H320,4.1
Q9H330,4.1
Q9H336,4.1
Q9H339,4.1
Q9H340,4.1
Q9H341,4.1
Q9H342,4.1
Q9H347,4.1
Q9H3C7,4.1
Q9H3E2,4.1
Q9H3G5,4.1
Q9H3M9,4.1
Q9H3S5,4.1
Q9H426,4.1
Q9H446,4.1
Q9H4A4,4.1
Q9H4B8,4.1
Q9H4G1,4.1
Q9H4I8,4.1
Q9H4K1,4.1
Q9H501,4.1
Q9H511,4.1
Q9H5L6,4.1
Q9H609,4.1
Q9H665,4.1
Q9H6A9,4.1
Q9H6D8,4.1
Q9H6F2,4.1
Q9H6F5,4.1
Q9H6K4,3.319730678471124
Q9H6X4,4.1
Q9H6X5,4.1
Q9H756,4.1
Q9H7C9,4.1
Q9H7R0,4.1
Q9H7U1,4.1
Q9H7X7,4.1
Q9H898,4.1
Q9H8H0,4.1
Q9H8J5,4.1
Q9H8S5,4.1
Q9H8Y1,4.1
Q9H920,4.1
Q9H967,4.1
Q9H9H5,4.1
Q9H9L3,4.1
Q9H9Y2,4.1
Q9HA64,4.1
Q9HA92,4.1
Q9HAE3,4.1
Q9HAT1,4.1
Q9HAY2,4.1
Q9HB09,4.1
Q9HB40,4.1
Q9HBA9,4.1
Q9HBF5,4.1
Q9HBJ7,4.1
Q9HBL6,4.1
Q9HBQ8,4.1
Q9HBR0,4.1
Q9HBU9,4.1
Q9HBV1,4.1
Q9HC38,4.1
Q9HC56,4.1
Q9HCC6,4.1
Q9HCG1,4.1
Q9HCI6,4.1
Q9HCL0,4.1
Q9HCN2,4.1
Q9HCN8,4.1
Q9HCT0,4.1
Q9HD33,4.1
Q9HD64,4.1
Q9HDB9,4.1
Q9N2J8,4.1
Q9NP08,4.1
Q9NP92,4.1
Q9NPA3,4.1
Q9NPB8,4.1
Q9NPH6,4.1
Q9NQ03,4.1
Q9NQ60,4.1
Q9NQA3,4.1
Q9NQE7,4.1
Q9NQN1,4.1
Q9NQS1,4.1
Q9NQT6,4.1
Q9NQZ5,4.1
Q9NR64,4.1
Q9NR77,4.1
Q9NRG7,4.1
Q9NRH1,4.1
Q9NRJ1,4.1
Q9NRJ5,4.1
Q9NRM2,4.1
Q9NRN5,4.1
Q9NRR1,4.1
Q9NRU3,4.1
Q9NRV9,4.1
Q9NRX2,4.1
Q9NRY5,4.1
Q9NS25,4.1
Q9NS26,4.1
Q9NS28,4.1
Q9NS66,4.1
Q9NS93,4.1
Q9NS98,4.1
Q9NSD7,4.1
Q9NSI2,4.1
Q9NSI5,4.1
Q9NSY0,4.1
Q9NTI7,4.1
Q9NTU4,4.1
Q9NTU7,4.1
Q9NTX5,4.1
Q9NTZ6,4.28
Q9NU02,4.1
Q9NUA8,4.1
Q9NUG6,4.1
Q9NUP1,4.1
Q9NUP7,4.1
Q9NUQ6,4.1
Q9NUQ8,4.1
Q9NUZ1,4.1
Q9NV66,4.1
Q9NV72,4.1
Q9NVE5,4.1
Q9NVG8,4.1
Q9NVK5,4.1
Q9NVQ4,4.1
Q9NVR7,4.1
Q9NVS2,4.1
Q9NVZ3,4.1
Q9NW68,4.1
Q9NWA0,4.1
Q9NWB6,4.1
Q9NWC5,4.1
Q9NWH7,4.1
Q9NWV4,4.1
Q9NWW0,4.1
Q9NX08,4.1
Q9NX20,4.1
Q9NX38,4.1
Q9NX45,4.1
Q9NXF1,4.1
Q9NXF7,4.1
Q9NXH3,4.1
Q9NXK6,4.1
Q9NXK8,4.1
Q9NXL2,4.1
Q9NXL6,4.1
Q9NXZ2,4.1
Q9NY35,4.1
Q9NY37,4.1
Q9NY43,4.1
Q9NY57,4.1
Q9NYF5,4.1
Q9NYL4,4.1
Q9NYL9,4.1
Q9NYN1,4.1
Q9NYR8,4.1
Q9NYV8,4.1
Q9NYV9,4.1
Q9NYW2,4.1
Q9NYW3,4.1
Q9NYW6,4.1
Q9NYW7,4.1
Q9NZ32,4.1
Q9NZH5,4.1
Q9NZL6,4.1
Q9NZQ0,4.1
Q9NZQ9,4.1
Q9NZT2,4.1
Q9NZW5,4.1
Q9P015,4.1
Q9P031,4.1
Q9P0J6,4.1
Q9P0M4,4.1
Q9P0M9,4.1
Q9P0S2,4.1
Q9P104,4.1
Q9P1P5,4.1
Q9P1U1,4.1
Q9P1Y6,4.1
Q9P203,4.1
Q9P242,4.1
Q9P244,4.1
Q9P260,4.1
Q9P265,4.28
Q9P291,4.1
Q9P299,4.1
Q9P2D8,4.1
Q9P2E7,4.1
Q9P2F8,4.1
Q9P2J8,4.1
Q9P2N5,4.1
Q9P2P1,4.1
Q9P2V4,4.1
Q9P2Z0,4.1
Q9QC07,4.1
Q9UBG7,4.1
Q9UBL0,4.1
Q9UBU2,4.1
Q9UBU6,4.1
Q9UDV7,4.1
Q9UDX5,4.1
Q9UEE9,4.1
Q9UF02,4.1
Q9UH62,4.1
Q9UHA3,4.1
Q9UHF5,4.1
Q9UHP9,4.424702440273011
Q9UHQ4,4.1
Q9UHR6,4.1
Q9UHV5,4.1
Q9UHW5,4.1
Q9UIF3,4.1
Q9UIM3,4.1
Q9UJ04,4.1
Q9UJ42,4.1
Q9UJ99,4.1
Q9UJG1,4.1
Q9UJK0,4.1
Q9UJU3,4.1
Q9UJV8,4.1
Q9UJW7,4.1
Q9UK08,4.1
Q9UK11,4.1
Q9UK13,4.1
Q9UK85,4.1
Q9UKB3,3.7243570033881404
Q9UKD2,4.1
Q9UKH3,4.1
Q9UKJ0,4.1
Q9UKJ3,4.1
Q9UKL2,4.1
Q9UKL4,4.1
Q9UKR3,4.1
Q9UKT6,4.1
Q9UKU9,4.1
Q9UKY3,4.1
Q9UL36,4.1
Q9UL58,4.1
Q9ULE3,4.1
Q9ULE6,4.1
Q9ULJ7,4.1
Q9ULK2,4.1
Q9ULK6,4.1
Q9ULL5,4.832738802180181
Q9ULR5,4.1
Q9ULS5,4.1
Q9ULS6,4.1
Q9ULZ0,4.1
Q9UN30,4.1
Q9UN66,4.1
Q9UN67,4.1
Q9UN70,4.1
Q9UN71,4.1
Q9UN75,4.1
Q9UNK9,4.1
Q9UNL2,4.1
Q9UNN4,4.1
Q9UNX9,4.1
Q9UPC5,4.1
Q9UPU3,4.1
Q9UPX0,4.1
Q9UQ10,4.1
Q9UQ72,4.1
Q9UQG0,4.1
Q9Y2A4,4.1
Q9Y2C2,4.1
Q9Y2D9,4.1
Q9Y2G4,4.1
Q9Y2H8,4.1
Q9Y2L6,4.1
Q9Y2L8,4.1
Q9Y2Q1,4.1
Q9Y2Q9,4.1
Q9Y2R5,4.1
Q9Y2R9,4.1
Q9Y2T4,4.1
Q9Y2T5,4.1
Q9Y2U2,4.1
Q9Y305,4.1
Q9Y330,4.1
Q9Y334,4.1
Q9Y3B6,4.1
Q9Y3C1,4.1
Q9Y3X0,4.1
Q9Y421,4.1
Q9Y471,4.1
Q9Y4F5,4.1
Q9Y4I5,4.1
Q9Y4K1,4.1
Q9Y4P3,4.1
Q9Y543,4.1
Q9Y573,4.1
Q9Y585,4.1
Q9Y597,4.1
Q9Y5E1,4.1
Q9Y5E2,4.1
Q9Y5E4,4.1
Q9Y5E5,4.1
Q9Y5E6,4.1
Q9Y5E7,4.1
Q9Y5E8,4.1
Q9Y5F0,4.1
Q9Y5F2,4.1
Q9Y5F3,4.1
Q9Y5F6,4.1
Q9Y5F8,4.1
Q9Y5F9,4.1
Q9Y5G0,4.1
Q9Y5G1,4.1
Q9Y5G2,4.1
Q9Y5G3,4.1
Q9Y5G4,4.1
Q9Y5G5,4.1
Q9Y5G6,4.1
Q9Y5G7,4.1
Q9Y5G8,4.1
Q9Y5G9,4.1
Q9Y5H0,4.1
Q9Y5H1,4.1
Q9Y5H2,4.1
Q9Y5H3,4.1
Q9Y5H4,4.1
Q9Y5H6,4.1
Q9Y5H7,4.1
Q9Y5H8,4.1
Q9Y5I0,4.1
Q9Y5I1,4.1
Q9Y5I4,4.1
Q9Y5J9,4.1
Q9Y5M8,4.1
Q9Y5P1,4.1
Q9Y5P3,4.1
Q9Y5Y3,4.1
Q9Y644,4.1
Q9Y651,4.1
Q9Y661,4.1
Q9Y689,4.1
Q9Y6I0,4.1
Q9Y6I8,4.1
Q9Y6N3,4.1
Q9Y6Q3,4.1
Q9Y6S9,4.1
Q9Y6V7,4.1
Q9YNA8,4.1
U3KPV4,4.1
W5XKT8,4.1
W6CW81,4.1
A0A075B6H7,4.1
A0A075B6H8,4.1
A0A075B6H9,4.1
A0A075B6I0,4.1
A0A075B6I1,4.1
A0A075B6I3,4.1
A0A075B6I4,4.1
A0A075B6I6,4.1
A0A075B6I7,4.1
A0A075B6I9,4.1
A0A075B6J1,4.1
A0A075B6J2,4.1
A0A075B6J6,4.1
A0A075B6J9,4.1
A0A075B6K0,4.1
A0A075B6K2,4.1
A0A075B6K4,4.1
A0A075B6K5,4.1
A0A075B6K6,4.1
A0A075B6L2,4.1
A0A075B6L6,4.1
A0A075B6N2,4.1
A0A075B6N3,4.1
A0A075B6N4,4.1
A0A075B6P5,4.1
A0A075B6Q5,4.1
A0A075B6R0,4.1
A0A075B6R2,4.1
A0A075B6R9,4.1
A0A075B6S2,4.1
A0A075B6S4,4.1
A0A075B6S5,4.1
A0A075B6S6,4.1
A0A075B6S9,4.1
A0A075B6T6,4.1
A0A075B6T7,4.1
A0A075B6T8,4.1
A0A075B6U4,4.1
A0A075B6V5,4.1
A0A075B6W5,4.1
A0A075B6X5,4.1
A0A075B767,4.1
A0A087WSX0,4.1
A0A087WSY4,4.1
A0A087WSY6,4.1
A0A087WSZ0,4.1
A0A087WSZ9,4.1
A0A087WT02,4.1
A0A087WT03,4.1
A0A087WV62,4.1
A0A087WVF3,4.1
A0A087WW87,4.1
A0A087WXM9,4.1
A0A087X0K7,4.1
A0A087X0M5,4.1
A0A087X179,4.1
A0A096LP55,4.1
A0A0A0MRZ7,4.1
A0A0A0MRZ8,4.1
A0A0A0MRZ9,4.1
A0A0A0MS00,4.1
A0A0A0MS01,4.1
A0A0A0MS02,4.1
A0A0A0MS03,4.1
A0A0A0MS04,4.1
A0A0A0MS05,4.1
A0A0A0MS06,4.1
A0A0A0MS14,4.1
A0A0A0MS15,4.1
A0A0A0MT36,4.1
A0A0A6YYC5,4.1
A0A0A6YYD4,4.1
A0A0A6YYG2,4.1
A0A0A6YYG3,4.1
A0A0A6YYJ7,4.1
A0A0A6YYK1,4.1
A0A0A6YYK4,4.1
A0A0A6YYK6,4.1
A0A0A6YYK7,4.1
A0A0A6YYL3,4.1
A0A0B4J1U3,4.1
A0A0B4J1U4,4.1
A0A0B4J1U6,4.1
A0A0B4J1U7,4.1
A0A0B4J1V0,4.1
A0A0B4J1V1,4.1
A0A0B4J1V2,4.1
A0A0B4J1V6,4.1
A0A0B4J1V7,4.1
A0A0B4J1X5,4.1
A0A0B4J1X8,4.1
A0A0B4J1Y8,4.1
A0A0B4J1Y9,4.1
A0A0B4J1Z2,4.1
A0A0B4J234,4.1
A0A0B4J235,4.1
A0A0B4J237,4.1
A0A0B4J238,4.1
A0A0B4J240,4.1
A0A0B4J241,4.1
A0A0B4J244,4.1
A0A0B4J245,4.1
A0A0B4J248,4.1
A0A0B4J249,4.1
A0A0B4J262,4.1
A0A0B4J263,4.1
A0A0B4J264,4.1
A0A0B4J265,4.1
A0A0B4J266,4.1
A0A0B4J268,4.1
A0A0B4J271,4.1
A0A0B4J272,4.1
A0A0B4J273,4.1
A0A0B4J274,4.1
A0A0B4J275,4.1
A0A0B4J276,4.1
A0A0B4J277,4.1
A0A0B4J279,4.1
A0A0B4J280,4.1
A0A0B4J2D5,4.1
A0A0B4J2D9,4.1
A0A0B4J2E0,4.1
A0A0B4J2H0,4.1
A0A0C4DH24,4.1
A0A0C4DH25,4.1
A0A0C4DH26,4.1
A0A0C4DH27,4.1
A0A0C4DH28,4.1
A0A0C4DH29,4.1
A0A0C4DH30,4.1
A0A0C4DH31,4.1
A0A0C4DH32,4.1
A0A0C4DH33,4.1
A0A0C4DH34,4.1
A0A0C4DH35,4.1
